Time,ref,est
29727209623638.0,11.234999656677246,11.314990997314453
29727209697418.0,11.255000114440918,11.115633010864258
29727209772105.0,11.274999618530273,11.373558044433594
29727209845822.0,11.305000305175781,11.401552200317383
29727209919526.0,11.335000038146973,11.513175964355469
29727209992832.0,11.369999885559082,11.582770347595215
29727210066124.0,11.399999618530273,11.502453804016113
29727210138229.0,11.4399995803833,11.466641426086426
29727210210153.0,11.479999542236328,11.635357856750488
29727210283331.0,11.524999618530273,11.553557395935059
29727210356803.0,11.569999694824219,11.621349334716797
29727210430516.0,11.614999771118164,11.625397682189941
29727210502643.0,11.649999618530273,11.628798484802246
29727210575402.0,11.6850004196167,11.734003067016602
29727210650322.0,11.729999542236328,11.644868850708008
29727210723844.0,11.770000457763672,11.863652229309082
29727210794844.0,11.8100004196167,11.81527042388916
29727210867524.0,11.859999656677246,11.840204238891602
29727210937912.0,11.920000076293945,11.931966781616211
29727211010915.0,11.960000038146973,11.716108322143555
29727211083962.0,11.989999771118164,11.930501937866211
29727211156084.0,12.020000457763672,11.975038528442383
29727211230252.0,12.045000076293945,11.8745756149292
29727211304737.0,12.0649995803833,12.0499849319458
29727211379293.0,12.09000015258789,12.132942199707031
29727211452468.0,12.109999656677246,12.097030639648438
29727211525386.0,12.130000114440918,11.929831504821777
29727211598749.0,12.149999618530273,12.019885063171387
29727211672939.0,12.175000190734863,12.095047950744629
29727211746690.0,12.210000038146973,12.120671272277832
29727211820822.0,12.265000343322754,12.224749565124512
29727211893598.0,12.300000190734863,11.966327667236328
29727211968065.0,12.354999542236328,12.29154109954834
29727212040906.0,12.40999984741211,12.28686809539795
29727212113088.0,12.460000038146973,12.48840045928955
29727212188203.0,12.529999732971191,12.411202430725098
29727212261460.0,12.579999923706055,12.670783996582031
29727212335024.0,12.630000114440918,12.532926559448242
29727212410371.0,12.694999694824219,12.632248878479004
29727212483543.0,12.75,12.49604606628418
29727212556835.0,12.805000305175781,12.69968032836914
29727212630952.0,12.864999771118164,12.681806564331055
29727212702453.0,12.920000076293945,12.920942306518555
29727212776804.0,12.970000267028809,12.912283897399902
29727212850961.0,13.024999618530273,12.751961708068848
29727212924377.0,13.0649995803833,12.994695663452148
29727212995729.0,13.100000381469727,13.097747802734375
29727213069917.0,13.140000343322754,13.054845809936523
29727213144042.0,13.15999984741211,13.054731369018555
29727213216419.0,13.180000305175781,12.98286247253418
29727213289400.0,13.1850004196167,13.029658317565918
29727213360936.0,13.1850004196167,12.964174270629883
29727213434205.0,13.1850004196167,13.158806800842285
29727213508408.0,13.175000190734863,12.962837219238281
29727213580282.0,13.164999961853027,12.966277122497559
29727213652046.0,13.145000457763672,13.028901100158691
29727213727057.0,13.130000114440918,13.114250183105469
29727213800876.0,13.104999542236328,12.989299774169922
29727213873938.0,13.069999694824219,13.131482124328613
29727213948118.0,13.024999618530273,12.852537155151367
29727214022062.0,12.989999771118164,13.006532669067383
