Time,ref,est
29727209801666.0,11.289999961853027,11.162776947021484
29727209877571.0,11.3149995803833,11.045823097229004
29727209953527.0,11.350000381469727,11.138272285461426
29727210028229.0,11.385000228881836,11.499253273010254
29727210104155.0,11.420000076293945,11.338722229003906
29727210180144.0,11.460000038146973,11.21623420715332
29727210256705.0,11.505000114440918,11.487900733947754
29727210334010.0,11.555000305175781,11.393560409545898
29727210411350.0,11.604999542236328,11.688735008239746
29727210487240.0,11.640000343322754,11.569685935974121
29727210562266.0,11.680000305175781,11.579445838928223
29727210639786.0,11.725000381469727,11.962099075317383
29727210715728.0,11.760000228881836,11.683496475219727
29727210791743.0,11.8100004196167,11.56640338897705
29727210868715.0,11.864999771118164,11.812684059143066
29727210944279.0,11.920000076293945,11.709880828857422
29727211020931.0,11.96500015258789,12.171226501464844
29727211095544.0,11.994999885559082,11.919097900390625
29727211171889.0,12.024999618530273,11.868330001831055
29727211248362.0,12.050000190734863,12.06577205657959
29727211322129.0,12.069999694824219,12.117318153381348
29727211397891.0,12.095000267028809,12.117950439453125
29727211473532.0,12.114999771118164,12.175603866577148
29727211547408.0,12.135000228881836,12.078821182250977
29727211621556.0,12.154999732971191,12.047406196594238
29727211697442.0,12.1850004196167,12.47873306274414
29727211772226.0,12.234999656677246,12.070140838623047
29727211846991.0,12.274999618530273,12.295467376708984
29727211923635.0,12.324999809265137,12.238062858581543
29727211997945.0,12.375,12.288573265075684
29727212071772.0,12.4350004196167,12.020012855529785
29727212148318.0,12.494999885559082,12.082565307617188
29727212223530.0,12.550000190734863,12.441948890686035
29727212296805.0,12.604999542236328,12.529739379882812
29727212373949.0,12.664999961853027,12.437739372253418
29727212448334.0,12.725000381469727,12.753255844116211
29727212526129.0,12.779999732971191,12.797065734863281
29727212604789.0,12.84000015258789,12.712756156921387
29727212680119.0,12.904999732971191,12.797788619995117
29727212757884.0,12.96500015258789,13.223498344421387
29727212835538.0,13.010000228881836,13.13241195678711
29727212910377.0,13.0600004196167,13.286689758300781
29727212986798.0,13.09000015258789,12.820021629333496
29727213065413.0,13.135000228881836,13.51816463470459
29727213141050.0,13.15999984741211,13.279787063598633
29727213215455.0,13.180000305175781,13.342779159545898
29727213291127.0,13.1850004196167,13.516674041748047
29727213367728.0,13.1850004196167,13.21296501159668
29727213444129.0,13.1850004196167,13.202006340026855
29727213520685.0,13.175000190734863,13.268296241760254
29727213595412.0,13.15999984741211,13.10926342010498
29727213669917.0,13.140000343322754,13.287932395935059
29727213746019.0,13.119999885559082,12.779449462890625
29727213822445.0,13.095000267028809,13.01638412475586
29727213897588.0,13.0600004196167,13.080759048461914
29727213973513.0,13.015000343322754,12.855910301208496
29727214049277.0,12.970000267028809,13.079907417297363
29727214124579.0,12.9350004196167,13.249746322631836
29727214200922.0,12.890000343322754,12.955231666564941
29727214277410.0,12.84000015258789,13.05264949798584
29727214352467.0,12.779999732971191,12.814421653747559
29727214429239.0,12.725000381469727,12.592591285705566
29727214506690.0,12.675000190734863,12.757232666015625
29727214581875.0,12.614999771118164,12.714659690856934
29727214658879.0,12.5600004196167,12.573494911193848
29727214732780.0,12.520000457763672,12.548127174377441
29727214808259.0,12.475000381469727,12.437053680419922
29727214883988.0,12.4399995803833,12.607952117919922
29727214961071.0,12.420000076293945,12.521273612976074
29727215036705.0,12.40999984741211,12.286016464233398
29727215112013.0,12.399999618530273,12.09243392944336
29727215186662.0,12.399999618530273,12.337302207946777
29727215262870.0,12.404999732971191,12.008910179138184
29727215338733.0,12.404999732971191,12.170289993286133
29727215412603.0,12.414999961853027,12.320262908935547
29727215487875.0,12.420000076293945,12.631401062011719
29727215564643.0,12.425000190734863,12.161069869995117
29727215639408.0,12.430000305175781,12.687905311584473
29727215716134.0,12.4399995803833,12.437216758728027
29727215792986.0,12.444999694824219,12.485136032104492
29727215866168.0,12.454999923706055,12.543980598449707
29727215943200.0,12.470000267028809,12.557486534118652
29727216019815.0,12.479999542236328,12.603760719299316
29727216094440.0,12.484999656677246,12.540091514587402
29727216170923.0,12.494999885559082,12.56627082824707
29727216246078.0,12.5,12.524276733398438
29727216321576.0,12.515000343322754,12.662360191345215
29727216395268.0,12.524999618530273,12.659667015075684
29727216472176.0,12.524999618530273,12.332443237304688
29727216548044.0,12.524999618530273,12.635783195495605
29727216622443.0,12.529999732971191,12.508288383483887
29727216700969.0,12.53499984741211,12.580223083496094
29727216776166.0,12.53499984741211,12.71034049987793
29727216851206.0,12.545000076293945,12.626806259155273
29727216929150.0,12.539999961853027,12.45861530303955
29727217003280.0,12.545000076293945,12.6065092086792
29727217077427.0,12.545000076293945,12.313660621643066
29727217156501.0,12.550000190734863,12.742865562438965
29727217232280.0,12.550000190734863,12.685700416564941
29727217306409.0,12.555000305175781,12.626710891723633
29727217381560.0,12.555000305175781,12.72597885131836
29727217457531.0,12.5649995803833,12.710854530334473
29727217532389.0,12.5649995803833,12.58255672454834
29727217608227.0,12.5649995803833,12.73678970336914
29727217685438.0,12.5600004196167,12.36259651184082
29727217760059.0,12.5600004196167,12.555866241455078
29727217835941.0,12.574999809265137,12.599148750305176
29727217912779.0,12.59000015258789,12.67201042175293
29727217988083.0,12.630000114440918,12.748581886291504
29727218065119.0,12.680000305175781,12.42129135131836
29727218141185.0,12.75,12.297752380371094
29727218217243.0,12.819999694824219,12.588013648986816
29727218294065.0,12.904999732971191,12.727155685424805
29727218370512.0,12.994999885559082,12.701546669006348
29727218446339.0,13.069999694824219,13.211977005004883
29727218521219.0,13.140000343322754,13.055229187011719
29727218598041.0,13.199999809265137,13.377411842346191
29727218673732.0,13.244999885559082,13.080692291259766
29727218750926.0,13.300000190734863,13.487397193908691
29727218828533.0,13.359999656677246,13.236021995544434
29727218902962.0,13.414999961853027,13.428378105163574
29727218978846.0,13.479999542236328,13.583473205566406
29727219055839.0,13.545000076293945,13.546976089477539
29727219131992.0,13.614999771118164,13.766423225402832
29727219208223.0,13.6899995803833,13.666196823120117
29727219282068.0,13.755000114440918,13.636744499206543
29727219357905.0,13.835000038146973,13.58497428894043
29727219434255.0,13.899999618530273,13.707757949829102
29727219509238.0,13.975000381469727,13.357353210449219
29727219583401.0,14.020000457763672,13.916535377502441
29727219659074.0,14.055000305175781,14.308547019958496
29727219733317.0,14.074999809265137,13.62596607208252
29727219807787.0,14.095000267028809,14.14222526550293
29727219884117.0,14.119999885559082,14.02743911743164
29727219959379.0,14.135000228881836,14.352994918823242
29727220032749.0,14.135000228881836,14.4926176071167
29727220109368.0,14.135000228881836,14.11087703704834
29727220184477.0,14.130000114440918,14.386984825134277
29727220262004.0,14.125,14.216761589050293
29727220339856.0,14.119999885559082,14.080424308776855
29727220414380.0,14.114999771118164,14.313555717468262
29727220489930.0,14.109999656677246,14.305563926696777
29727220568377.0,14.100000381469727,13.607566833496094
29727220643338.0,14.085000038146973,14.20382308959961
29727220718818.0,14.0649995803833,13.944543838500977
29727220795842.0,14.029999732971191,14.027403831481934
29727220871000.0,13.979999542236328,13.750039100646973
29727220946788.0,13.930000305175781,13.876749038696289
29727221022247.0,13.875,14.05351448059082
29727221097307.0,13.824999809265137,14.147807121276855
29727221170414.0,13.78499984741211,14.252714157104492
29727221246406.0,13.739999771118164,13.825653076171875
29727221321803.0,13.6899995803833,13.891616821289062
29727221396765.0,13.640000343322754,13.770527839660645
29727221472283.0,13.579999923706055,13.37686538696289
29727221547489.0,13.524999618530273,13.553993225097656
29727221622292.0,13.475000381469727,13.696706771850586
29727221698833.0,13.420000076293945,13.268685340881348
29727221775228.0,13.364999771118164,13.389397621154785
29727221850199.0,13.3100004196167,13.335379600524902
29727221927092.0,13.260000228881836,13.36942195892334
29727222001037.0,13.194999694824219,13.013148307800293
29727222076320.0,13.135000228881836,13.362371444702148
29727222152397.0,13.074999809265137,13.452638626098633
29727222226124.0,13.03499984741211,12.933624267578125
29727222301468.0,12.994999885559082,12.949698448181152
29727222378701.0,12.979999542236328,12.901333808898926
29727222453677.0,12.994999885559082,12.787886619567871
29727222529411.0,12.994999885559082,13.009469032287598
29727222607500.0,13.020000457763672,13.088017463684082
29727222681862.0,13.045000076293945,13.359020233154297
29727222758363.0,13.069999694824219,13.217552185058594
29727222835857.0,13.100000381469727,13.196141242980957
29727222910642.0,13.140000343322754,13.05788516998291
29727222988287.0,13.180000305175781,13.14384651184082
29727223064055.0,13.210000038146973,13.110800743103027
29727223139605.0,13.255000114440918,13.339676856994629
29727223214271.0,13.300000190734863,13.138504028320312
29727223291074.0,13.354999542236328,13.468036651611328
29727223365341.0,13.404999732971191,13.192517280578613
29727223441489.0,13.454999923706055,13.212034225463867
29727223518892.0,13.489999771118164,13.335027694702148
29727223593092.0,13.529999732971191,13.41090202331543
29727223667407.0,13.5600004196167,13.323030471801758
29727223744775.0,13.579999923706055,13.739649772644043
29727223818721.0,13.604999542236328,13.69665241241455
29727223893907.0,13.614999771118164,13.798670768737793
29727223969165.0,13.625,13.677106857299805
29727224045518.0,13.630000114440918,13.693585395812988
29727224120352.0,13.640000343322754,13.948504447937012
29727224195271.0,13.635000228881836,13.643410682678223
29727224270906.0,13.640000343322754,13.739899635314941
29727224347258.0,13.635000228881836,13.80715560913086
29727224425387.0,13.635000228881836,13.740752220153809
29727224501230.0,13.630000114440918,13.516467094421387
29727224577344.0,13.630000114440918,13.700343132019043
29727224653187.0,13.630000114440918,13.697012901306152
29727224729125.0,13.630000114440918,13.552454948425293
29727224804152.0,13.630000114440918,13.510516166687012
29727224880936.0,13.625,13.264355659484863
29727224956391.0,13.619999885559082,13.7710599899292
29727225031943.0,13.630000114440918,13.61620044708252
29727225108719.0,13.645000457763672,14.034882545471191
29727225183380.0,13.664999961853027,13.431666374206543
29727225258227.0,13.699999809265137,13.582900047302246
29727225333641.0,13.739999771118164,13.874865531921387
29727225407938.0,13.78499984741211,13.606703758239746
29727225483405.0,13.829999923706055,13.813560485839844
29727225560729.0,13.880000114440918,13.837603569030762
29727225635706.0,13.930000305175781,13.896188735961914
29727225711011.0,13.994999885559082,13.76877498626709
29727225786757.0,14.03499984741211,14.352849960327148
29727225864477.0,14.055000305175781,14.23895263671875
29727225940897.0,14.039999961853027,14.104070663452148
29727226016806.0,14.010000228881836,14.1328763961792
29727226091757.0,13.96500015258789,14.424116134643555
29727226168951.0,13.914999961853027,14.523783683776855
29727226245100.0,13.864999771118164,13.867137908935547
29727226320274.0,13.805000305175781,13.958019256591797
29727226397946.0,13.75,13.932757377624512
29727226473437.0,13.694999694824219,13.84646987915039
29727226548805.0,13.640000343322754,13.85070514678955
29727226625833.0,13.585000038146973,13.715361595153809
29727226703737.0,13.524999618530273,13.701766967773438
29727226779170.0,13.460000038146973,13.7242431640625
29727226852086.0,13.399999618530273,13.612302780151367
29727226928806.0,13.329999923706055,13.629108428955078
29727227003363.0,13.270000457763672,13.3745698928833
29727227077949.0,13.199999809265137,13.321065902709961
29727227154696.0,13.140000343322754,12.96745777130127
29727227229916.0,13.069999694824219,13.013298034667969
29727227305007.0,13.015000343322754,12.86483097076416
29727227383041.0,12.954999923706055,13.049325942993164
29727227458138.0,12.890000343322754,12.898639678955078
29727227533198.0,12.835000038146973,12.797910690307617
29727227610608.0,12.770000457763672,12.960587501525879
29727227685521.0,12.720000267028809,12.462469100952148
29727227760839.0,12.680000305175781,12.843537330627441
29727227839095.0,12.654999732971191,12.811095237731934
29727227914669.0,12.65999984741211,12.55427360534668
29727227988637.0,12.65999984741211,12.70816421508789
29727228064236.0,12.680000305175781,12.793052673339844
29727228140098.0,12.699999809265137,12.650581359863281
29727228215628.0,12.720000267028809,12.696778297424316
29727228291286.0,12.744999885559082,12.75095272064209
29727228367632.0,12.760000228881836,12.688207626342773
29727228443116.0,12.770000457763672,12.817855834960938
29727228519278.0,12.789999961853027,12.597874641418457
29727228596125.0,12.824999809265137,12.562714576721191
29727228671652.0,12.895000457763672,12.62446117401123
29727228747349.0,13.0,12.991189002990723
29727228824042.0,13.104999542236328,12.729267120361328
29727228899072.0,13.220000267028809,13.113393783569336
29727228975396.0,13.3149995803833,12.931442260742188
29727229051561.0,13.420000076293945,13.245129585266113
29727229125788.0,13.505000114440918,13.33230209350586
29727229201614.0,13.604999542236328,13.23481273651123
29727229278255.0,13.704999923706055,13.560127258300781
29727229354118.0,13.78499984741211,13.547439575195312
29727229429655.0,13.880000114440918,13.843372344970703
29727229503897.0,13.944999694824219,13.817357063293457
29727229580291.0,14.0,14.253532409667969
29727229659034.0,14.010000228881836,13.972898483276367
29727229733839.0,14.015000343322754,14.303102493286133
29727229810758.0,14.020000457763672,13.864480972290039
29727229886857.0,14.024999618530273,13.930044174194336
29727229962310.0,14.029999732971191,14.065299987792969
29727230040153.0,14.029999732971191,13.83584213256836
29727230117790.0,14.024999618530273,13.986804008483887
29727230196072.0,14.005000114440918,13.635202407836914
29727230273387.0,13.975000381469727,13.93515396118164
