Time,ref,est
1680410071.918057,12.11280345916748,12.13802719116211
1680410072.017648,12.169090270996094,11.94169807434082
1680410072.118737,12.221328735351562,12.072122573852539
1680410072.214821,12.26986026763916,11.95400333404541
1680410072.318794,12.315009117126465,11.76803207397461
1680410072.418056,12.357086181640625,12.229826927185059
1680410072.51787,12.396385192871094,12.14657211303711
1680410072.616943,12.433185577392578,12.384522438049316
1680410072.723077,12.467753410339355,12.123210906982422
1680410072.817838,12.500334739685059,12.45876407623291
1680410072.917451,12.53116512298584,12.510035514831543
1680410073.017973,12.560462951660156,12.567829132080078
1680410073.114334,12.588430404663086,12.351983070373535
1680410073.216994,12.615255355834961,12.503739356994629
1680410073.318073,12.64111042022705,12.56203556060791
1680410073.417653,12.666153907775879,12.5032377243042
1680410073.516909,12.690526962280273,12.721729278564453
1680410073.617659,12.71435546875,12.518680572509766
1680410073.722699,12.737751960754395,12.660019874572754
1680410073.816854,12.760812759399414,12.400879859924316
1680410073.917649,12.783617973327637,12.309287071228027
1680410074.013766,12.806234359741211,12.744620323181152
1680410074.116647,12.82871150970459,12.246112823486328
1680410074.217773,12.851083755493164,12.407235145568848
1680410074.317571,12.873373031616211,12.526063919067383
1680410074.417437,12.895581245422363,12.668177604675293
1680410074.51874,12.920074462890625,12.108478546142578
1680410074.617842,12.941412925720215,12.749521255493164
1680410074.722502,12.96284294128418,12.922154426574707
1680410074.817835,12.963712692260742,12.930710792541504
1680410074.913972,12.998324394226074,12.653403282165527
1680410075.016903,13.016379356384277,12.254319190979004
1680410075.117865,13.050166130065918,12.894128799438477
1680410075.216726,13.030989646911621,12.438173294067383
1680410075.31565,13.110904693603516,12.556381225585938
1680410075.416916,13.10766887664795,12.627068519592285
1680410075.51636,13.12242603302002,12.794145584106445
1680410075.615678,13.14338493347168,12.831259727478027
1680410075.72181,13.152153968811035,12.757381439208984
1680410075.813411,13.174419403076172,12.768460273742676
1680410075.916422,13.179587364196777,12.847563743591309
1680410076.017191,13.201854705810547,12.980061531066895
1680410076.115903,13.191980361938477,12.948589324951172
1680410076.214771,13.179259300231934,12.676044464111328
1680410076.317152,13.24183464050293,13.574761390686035
1680410076.415407,13.218559265136719,13.074315071105957
1680410076.514753,13.205626487731934,12.849386215209961
1680410076.615748,13.17877197265625,13.049256324768066
1680410076.717664,13.171040534973145,12.795516014099121
1680410076.816337,13.14906120300293,13.377723693847656
1680410076.917294,13.138104438781738,13.187420845031738
1680410077.016736,13.094921112060547,12.970755577087402
1680410077.116488,13.074291229248047,13.327420234680176
1680410077.216784,13.024667739868164,13.22579288482666
1680410077.316647,13.047240257263184,12.940055847167969
1680410077.415698,12.99103832244873,12.507467269897461
1680410077.516323,12.93801498413086,12.396275520324707
1680410077.612455,12.901958465576172,12.567968368530273
1680410077.721189,12.864911079406738,12.792808532714844
1680410077.816653,12.827102661132812,12.727170944213867
1680410077.916651,12.759598731994629,12.760345458984375
1680410078.0163,12.712666511535645,12.909899711608887
1680410078.117199,12.661076545715332,12.495442390441895
1680410078.216729,12.593057632446289,12.973095893859863
1680410078.315699,12.605668067932129,12.293679237365723
1680410078.416483,12.515887260437012,12.513195991516113
1680410078.51265,12.482216835021973,12.871501922607422
1680410078.615513,12.433427810668945,12.425912857055664
1680410078.721561,12.396761894226074,12.839601516723633
1680410078.816231,12.325074195861816,12.419058799743652
1680410078.91555,12.292386054992676,12.587331771850586
1680410079.01693,12.241778373718262,12.53831672668457
1680410079.116242,12.196770668029785,12.772116661071777
1680410079.215535,12.13546371459961,12.448784828186035
1680410079.31638,12.130208015441895,12.781911849975586
1680410079.412526,12.072537422180176,12.186341285705566
1680410079.51541,12.030194282531738,12.308626174926758
1680410079.616463,11.99487590789795,12.250645637512207
1680410079.721555,11.925567626953125,12.025005340576172
1680410079.815602,11.8724365234375,11.948943138122559
1680410079.91705,11.826494216918945,11.632332801818848
1680410080.016232,11.781499862670898,11.784286499023438
1680410080.115542,11.731781005859375,11.830945014953613
1680410080.216649,11.64969539642334,11.370038986206055
1680410080.312655,11.683504104614258,11.965530395507812
1680410080.415363,11.627381324768066,12.008070945739746
1680410080.515685,11.605057716369629,11.797931671142578
1680410080.6154,11.55202865600586,11.956080436706543
1680410080.72108,11.520381927490234,12.03827953338623
1680410080.81732,11.49233341217041,11.603553771972656
1680410080.916668,11.469062805175781,11.49543285369873
1680410081.016226,11.456417083740234,11.149683952331543
1680410081.117104,11.41252613067627,11.197830200195312
1680410081.213313,11.388588905334473,11.154983520507812
1680410081.31642,11.427800178527832,11.17963981628418
1680410081.41656,11.410996437072754,10.94128704071045
1680410081.516054,11.381921768188477,10.482250213623047
1680410081.615533,11.377022743225098,10.647494316101074
1680410081.722089,11.367591857910156,10.8389253616333
1680410081.816505,11.35970401763916,10.98990249633789
1680410081.91619,11.353242874145508,10.557633399963379
1680410082.016937,11.33145523071289,10.703314781188965
1680410082.112369,11.336722373962402,11.043441772460938
1680410082.214971,11.318513870239258,10.852543830871582
1680410082.316115,11.37410831451416,11.010886192321777
1680410082.415402,11.334498405456543,10.784178733825684
1680410082.514338,11.330246925354004,10.69710636138916
1680410082.615464,11.320631980895996,10.72973918914795
1680410082.720959,11.309885025024414,10.57857608795166
1680410082.815185,11.295698165893555,10.634791374206543
1680410082.916472,11.262317657470703,10.820998191833496
1680410083.012393,11.253495216369629,10.799736022949219
1680410083.115459,11.233133316040039,10.787960052490234
1680410083.216339,11.205571174621582,10.65454387664795
1680410083.316049,11.221763610839844,10.836508750915527
1680410083.415439,11.189943313598633,10.610098838806152
1680410083.515253,11.17507553100586,10.804594039916992
1680410083.615251,11.151713371276855,10.665806770324707
1680410083.720667,11.1347074508667,10.582931518554688
1680410083.816728,11.093503952026367,10.73423957824707
1680410083.912359,11.092123985290527,10.971522331237793
1680410084.01519,11.075984954833984,10.96141529083252
1680410084.116339,11.07425308227539,10.925559997558594
1680410084.215341,11.032013893127441,10.793448448181152
1680410084.314371,11.076663970947266,11.059618949890137
1680410084.416078,11.048406600952148,11.408905982971191
1680410084.51519,11.044404983520508,11.027921676635742
1680410084.614374,11.039261817932129,11.203638076782227
1680410084.72092,11.012808799743652,11.312938690185547
1680410084.813776,11.011499404907227,11.354289054870605
1680410084.916832,11.007488250732422,11.347773551940918
1680410085.017919,11.015907287597656,11.241682052612305
1680410085.116655,10.98863697052002,11.393481254577637
1680410085.216087,10.972918510437012,11.4068603515625
1680410085.316559,11.0326566696167,11.22368335723877
1680410085.416248,11.004471778869629,11.2518949508667
1680410085.515973,10.997689247131348,11.175994873046875
1680410085.61609,10.97895622253418,10.847517967224121
1680410085.71819,10.97868824005127,10.900300025939941
1680410085.816076,10.974388122558594,10.851851463317871
1680410085.916996,10.98585033416748,10.79807186126709
1680410086.016275,10.960390090942383,10.872861862182617
1680410086.115235,10.952380180358887,10.86007022857666
1680410086.216498,10.93651008605957,10.825675010681152
1680410086.316737,10.986973762512207,10.903158187866211
1680410086.415744,10.966750144958496,10.610494613647461
1680410086.515838,10.948838233947754,10.731155395507812
1680410086.61203,10.954444885253906,10.30812931060791
1680410086.720521,10.951148986816406,10.775464057922363
1680410086.816117,10.957042694091797,10.475025177001953
1680410086.915939,10.936156272888184,10.717741966247559
1680410087.015731,10.94102954864502,10.803160667419434
1680410087.116659,10.944046020507812,10.837422370910645
1680410087.216655,10.92830753326416,10.99988842010498
1680410087.316146,10.975627899169922,10.680286407470703
1680410087.416875,10.946171760559082,10.725159645080566
1680410087.512873,10.956111907958984,10.758697509765625
1680410087.615819,10.955917358398438,10.976581573486328
1680410087.721932,10.96491527557373,10.744163513183594
1680410087.81616,10.948232650756836,10.774618148803711
1680410087.915773,10.942306518554688,10.822691917419434
1680410088.016886,10.942266464233398,10.743398666381836
1680410088.115861,10.9367036819458,10.76416301727295
1680410088.215771,10.91732406616211,10.821537971496582
1680410088.316699,10.94970703125,10.880407333374023
1680410088.41296,10.947871208190918,10.63944149017334
1680410088.515781,10.946043968200684,10.62867546081543
1680410088.616689,10.955511093139648,10.734725952148438
1680410088.721467,10.937579154968262,10.816041946411133
1680410088.81586,10.925113677978516,10.761825561523438
1680410088.916824,10.920350074768066,10.845634460449219
1680410089.016161,10.91408634185791,10.446676254272461
1680410089.11574,10.903650283813477,10.733464241027832
1680410089.21681,10.86038589477539,10.659438133239746
1680410089.313729,10.906615257263184,10.690444946289062
1680410089.415685,10.86984634399414,10.786457061767578
1680410089.516049,10.863184928894043,10.747100830078125
1680410089.615515,10.829360961914062,10.459967613220215
1680410089.720691,10.805407524108887,10.615889549255371
1680410089.816451,10.78256893157959,10.811537742614746
1680410089.915878,10.75983715057373,10.808680534362793
1680410090.014957,10.729270935058594,11.085368156433105
1680410090.116067,10.67619514465332,10.850722312927246
1680410090.212671,10.636785507202148,10.661930084228516
1680410090.315027,10.64359188079834,10.892973899841309
1680410090.415882,10.591161727905273,10.963008880615234
1680410090.515666,10.526727676391602,10.805933952331543
1680410090.614778,10.475537300109863,10.710415840148926
1680410090.721236,10.425444602966309,10.872377395629883
1680410090.816654,10.375479698181152,10.571188926696777
1680410090.915649,10.32840633392334,10.598406791687012
1680410091.016653,10.249403953552246,10.606986999511719
1680410091.112654,10.18840503692627,10.555992126464844
1680410091.21481,10.109903335571289,10.578498840332031
1680410091.315905,10.104884147644043,10.51328182220459
1680410091.415684,10.016674041748047,10.341440200805664
1680410091.514923,9.958471298217773,10.300010681152344
1680410091.615646,9.895103454589844,10.1539888381958
1680410091.721665,9.8303804397583,10.080824851989746
1680410091.81554,9.77026081085205,10.14393424987793
