Time,ref,est
22548093691552.0,0.0,0.022315077483654022
22548093767118.0,0.0,0.013638370670378208
22548093840720.0,0.0,0.01074129156768322
22548093914700.0,0.0,0.031146753579378128
22548093990837.0,0.0,0.17805132269859314
22548094065516.0,0.0,0.10312063992023468
22548094139226.0,0.0,0.13312777876853943
22548094213309.0,0.0,0.1589200645685196
22548094288211.0,0.0,0.08709415793418884
22548094363249.0,0.0,0.12614282965660095
22548094438286.0,0.0,0.038198426365852356
22548094511034.0,0.0,0.10619797557592392
22548094585460.0,0.0,0.008636821061372757
22548094659906.0,0.0,0.1033993661403656
22548094734636.0,0.004999999888241291,0.18819917738437653
22548094809585.0,0.004999999888241291,-0.009045365266501904
22548094885020.0,0.004999999888241291,0.1097235456109047
22548094958755.0,0.004999999888241291,0.03725622966885567
22548095031957.0,0.004999999888241291,0.08133067190647125
22548095108328.0,0.004999999888241291,0.09119978547096252
22548095181880.0,0.004999999888241291,0.028542933985590935
22548095255915.0,0.004999999888241291,0.17475660145282745
22548095329464.0,0.0,0.08760157227516174
22548095404361.0,0.0,0.10207244008779526
22548095477729.0,0.004999999888241291,0.1642557680606842
22548095552848.0,0.004999999888241291,0.05799369513988495
22548095627760.0,0.004999999888241291,0.13743466138839722
22548095700868.0,0.004999999888241291,0.0337279736995697
22548095776266.0,0.004999999888241291,0.10431304574012756
22548095849610.0,0.004999999888241291,0.05787692964076996
22548095924761.0,0.004999999888241291,0.018722785636782646
22548095999331.0,0.004999999888241291,0.09561320394277573
22548096072423.0,0.004999999888241291,0.18252500891685486
22548096145581.0,0.0,0.09645800292491913
22548096221340.0,0.0,0.0767945721745491
22548096295174.0,0.0,0.12052355706691742
22548096369350.0,0.0,0.12945693731307983
22548096445324.0,0.0,0.050024036318063736
22548096519490.0,0.0,0.06358499079942703
22548096593945.0,0.0,-0.005780233070254326
22548096668641.0,0.0,0.09758368879556656
22548096744140.0,0.0,0.09457898885011673
22548096816900.0,0.0,0.009614530950784683
22548096891871.0,0.0,0.08481749892234802
22548096967359.0,0.0,0.06522508710622787
22548097041811.0,0.0,0.050653066486120224
22548097117725.0,0.0,0.21390804648399353
22548097191228.0,0.0,0.07555481046438217
22548097266836.0,0.0,0.10470908135175705
22548097342670.0,0.0,0.17050354182720184
22548097415961.0,0.0,0.10728976130485535
22548097489942.0,0.0,0.056675370782613754
22548097564811.0,0.0,0.10650146007537842
22548097638646.0,0.004999999888241291,0.03710448741912842
22548097712494.0,0.0,0.06718481332063675
22548097789945.0,0.0,0.03722555935382843
22548097864475.0,0.0,0.04332158342003822
22548097937120.0,0.0,0.0801398754119873
22548098011968.0,0.004999999888241291,0.020328985527157784
22548098084556.0,0.004999999888241291,0.03330611065030098
22548098159853.0,0.0,0.015715399757027626
22548098234219.0,0.0,0.060502272099256516
22548098307297.0,0.0,-0.0014416108606383204
22548098381739.0,0.0,0.035203952342271805
22548098457058.0,0.0,0.06284027546644211
22548098530750.0,0.004999999888241291,0.07387811690568924
22548098603828.0,0.004999999888241291,0.06262019276618958
22548098678947.0,0.004999999888241291,-0.006768167018890381
22548098752684.0,0.004999999888241291,0.09963112324476242
22548098827050.0,0.004999999888241291,0.042873892933130264
22548098901413.0,0.004999999888241291,0.032417185604572296
22548098975866.0,0.004999999888241291,0.028623109683394432
